$V02
1665023771,A,21.031015,105.783148,28800,555,7,86,38,0,0,0,0
1665023773,A,21.031015,105.783148,28800,555,1,85,42,0,0,0,0
1665023774,A,21.031000,105.782936,28800,583,0,88,41,0,0,0,0
1665023776,A,21.031017,105.782851,28400,555,4,88,35,0,0,0,0
1665023777,A,21.031021,105.782801,28300,555,0,89,38,0,0,0,0
1665023778,A,21.031019,105.782728,28700,583,0,90,32,0,0,0,0
1665023780,A,21.031027,105.782652,27800,472,9,86,38,0,0,0,0
1665023781,A,21.031034,105.782579,27500,472,2,89,39,0,0,0,0
1665023783,A,21.031042,105.782504,27700,527,2,84,42,0,0,0,0
1665023784,A,21.031052,105.782423,27900,555,-3,82,37,0,0,0,0
1665023786,A,21.031066,105.782345,28000,527,0,86,45,0,0,0,0
1665023787,A,21.031091,105.782265,28500,527,5,86,41,0,0,0,0
1665023789,A,21.031111,105.782181,28100,583,4,82,38,0,0,0,0
1665023790,A,21.031126,105.782089,28000,611,4,87,39,0,0,0,0
1665023792,A,21.031142,105.781999,28000,611,1,85,39,0,0,0,0
1665023793,A,21.031159,105.781908,28100,611,0,79,26,0,0,0,0
1665023794,A,21.031170,105.781850,28100,583,1,93,38,0,0,0,0
1665023796,A,21.031176,105.781771,27600,500,0,90,36,0,0,0,0
1665023797,A,21.031185,105.781700,27600,444,3,90,38,0,0,0,0
1665023799,A,21.031204,105.781641,27900,444,14,80,43,0,0,0,0
1665023800,A,21.031226,105.781571,28200,500,-2,85,41,0,0,0,0
1665023802,A,21.031254,105.781492,28300,583,2,88,41,0,0,0,0
1665023803,A,21.031275,105.781403,28100,638,0,92,36,0,0,0,0
1665023805,A,21.031295,105.781314,28100,611,2,89,40,0,0,0,0
1665023806,A,21.031310,105.781225,28200,638,8,89,41,0,0,0,0
1665023807,A,21.031321,105.781162,28000,666,3,88,41,0,0,0,0
1665023809,A,21.031336,105.781067,28000,666,0,93,32,0,0,0,0
1665023810,A,21.031349,105.780976,27900,583,-1,88,35,0,0,0,0
1665023812,A,21.031361,105.780895,28000,527,22,89,41,0,0,0,0
1665023813,A,21.031371,105.780823,28000,472,-3,89,38,0,0,0,0
1665023815,A,21.031387,105.780756,29000,472,3,87,40,0,0,0,0
1665023816,A,21.031406,105.780691,28600,416,1,91,35,0,0,0,0
1665023818,A,21.031418,105.780633,28500,388,2,88,38,0,0,0,0
1665023819,A,21.031428,105.780578,28500,361,5,87,39,0,0,0,0
1665023820,A,21.031440,105.780543,28900,361,-2,89,40,0,0,0,0
1665023822,A,21.031451,105.780490,28300,361,0,88,43,0,0,0,0
1665023823,A,21.031461,105.780433,28300,388,2,85,41,0,0,0,0
1665023825,A,21.031469,105.780371,28300,416,1,89,39,0,0,0,0
1665023826,A,21.031482,105.780308,28600,416,0,89,32,0,0,0,0
1665023828,A,21.031489,105.780255,28100,333,3,91,39,0,0,0,0
1665023829,A,21.031495,105.780204,28200,333,0,86,29,0,0,0,0
1665023831,A,21.031502,105.780156,28100,305,-8,99,25,0,0,0,0
1665023832,A,21.031509,105.780114,28300,277,-4,87,41,0,0,0,0
1665023834,A,21.031508,105.780113,28300,0,0,91,37,0,0,0,0
1665023835,A,21.031508,105.780113,28300,0,-3,91,40,0,0,0,0
1665023836,A,21.031523,105.780098,31700,222,-9,85,44,0,0,0,0
1665023838,A,21.031554,105.780077,32800,250,-8,88,37,0,0,0,0
1665023839,A,21.031590,105.780060,33400,250,0,91,40,0,0,0,0
1665023841,A,21.031634,105.780047,34200,277,0,86,45,0,0,0,0
1665023842,A,21.031690,105.780037,35100,388,-7,86,45,0,0,0,0
1665023844,A,21.031764,105.780027,35300,500,-12,97,44,0,0,0,0
1665023845,A,21.031847,105.780025,35600,527,0,82,43,0,0,0,0
1665023847,A,21.031941,105.780029,35900,611,1,85,41,0,0,0,0
1665023848,A,21.032046,105.780043,300,694,0,93,36,0,0,0,0
1665023850,A,21.032150,105.780057,500,694,-8,93,41,0,0,0,0
1665023851,A,21.032250,105.780075,900,722,4,85,35,0,0,0,0
1665023853,A,21.032346,105.780087,800,694,0,81,39,0,0,0,0
1665023854,A,21.032411,105.780095,800,694,2,81,37,0,0,0,0
1665023855,A,21.032509,105.780109,900,722,3,92,38,0,0,0,0
1665023857,A,21.032606,105.780122,800,694,6,90,36,0,0,0,0
1665023858,A,21.032700,105.780135,900,666,4,92,38,0,0,0,0
1665023860,A,21.032794,105.780147,900,694,12,91,44,0,0,0,0
1665023861,A,21.032886,105.780157,700,666,7,86,38,0,0,0,0
1665023863,A,21.032976,105.780164,700,611,0,85,41,0,0,0,0
1665023864,A,21.033060,105.780172,700,583,-1,88,33,0,0,0,0
1665023866,A,21.033135,105.780178,800,500,1,84,38,0,0,0,0
1665023867,A,21.033204,105.780186,800,500,-5,85,40,0,0,0,0
1665023869,A,21.033278,105.780194,600,583,-1,84,34,0,0,0,0
1665023870,A,21.033363,105.780202,600,638,0,87,44,0,0,0,0
1665023871,A,21.033425,105.780209,700,694,2,91,41,0,0,0,0
1665023873,A,21.033523,105.780225,1000,722,-2,87,43,0,0,0,0
1665023874,A,21.033620,105.780243,900,722,0,86,47,0,0,0,0
1665023876,A,21.033724,105.780261,800,777,5,97,35,0,0,0,0
1665023877,A,21.033836,105.780277,700,833,0,87,37,0,0,0,0
1665023879,A,21.033954,105.780294,700,888,3,86,40,0,0,0,0
1665023880,A,21.034075,105.780313,900,888,0,89,38,0,0,0,0
1665023882,A,21.034194,105.780334,900,888,-1,85,35,0,0,0,0
1665023883,A,21.034275,105.780349,900,888,-1,93,36,0,0,0,0
1665023884,A,21.034393,105.780370,900,861,3,89,38,0,0,0,0
1665023886,A,21.034505,105.780389,900,833,3,85,44,0,0,0,0
1665023887,A,21.034619,105.780409,900,833,4,78,40,0,0,0,0
1665023889,A,21.034735,105.780429,900,833,0,83,36,0,0,0,0
1665023890,A,21.034849,105.780451,900,833,3,83,38,0,0,0,0
1665023892,A,21.034961,105.780471,900,777,-1,92,35,0,0,0,0
1665023893,A,21.035065,105.780489,800,722,-21,76,30,0,0,0,0
1665023895,A,21.035159,105.780505,1000,666,1,92,34,0,0,0,0
1665023896,A,21.035217,105.780516,1000,611,0,96,24,0,0,0,0
1665023897,A,21.035285,105.780529,1200,388,-3,93,26,0,0,0,0
1665023899,A,21.035331,105.780538,1200,277,1,89,37,0,0,0,0
1665023900,A,21.035362,105.780542,1100,194,0,90,39,0,0,0,0
1665023902,A,21.035389,105.780547,900,166,3,87,39,0,0,0,0
1665023903,A,21.035414,105.780552,1200,166,1,85,46,0,0,0,0
1665023905,A,21.035442,105.780556,700,194,-1,84,43,0,0,0,0
1665023906,A,21.035478,105.780562,800,305,0,87,38,0,0,0,0
1665023907,A,21.035507,105.780568,1000,333,-2,82,44,0,0,0,0
1665023909,A,21.035558,105.780576,700,388,-1,85,43,0,0,0,0
1665023910,A,21.035614,105.780586,800,416,0,92,33,0,0,0,0
1665023912,A,21.035668,105.780595,1000,333,2,87,35,0,0,0,0
1665023913,A,21.035706,105.780601,1000,250,-17,96,34,0,0,0,0
1665023915,A,21.035738,105.780607,800,194,0,87,37,0,0,0,0
1665023916,A,21.035765,105.780612,900,166,-1,85,37,0,0,0,0
1665023918,A,21.035790,105.780616,800,166,0,87,38,0,0,0,0
1665023919,A,21.035814,105.780620,900,166,0,89,36,0,0,0,0
1665023921,A,21.035838,105.780624,900,166,0,87,38,0,0,0,0
1665023922,A,21.035853,105.780626,800,138,0,88,37,0,0,0,0
1665023923,A,21.035877,105.780629,600,166,0,82,48,0,0,0,0
1665023925,A,21.035913,105.780633,500,305,1,88,38,0,0,0,0
1665023926,A,21.035960,105.780637,400,277,0,92,32,0,0,0,0
1665023928,A,21.035995,105.780640,300,250,5,84,44,0,0,0,0
1665023929,A,21.036035,105.780637,35100,305,14,87,41,0,0,0,0
1665023931,A,21.036080,105.780616,32100,416,9,86,43,0,0,0,0
1665023932,A,21.036129,105.780572,31900,472,23,88,36,0,0,0,0
1665023934,A,21.036182,105.780522,31800,500,10,94,30,0,0,0,0
1665023935,A,21.036216,105.780480,31500,527,10,89,36,0,0,0,0
1665023936,A,21.036254,105.780419,31100,472,16,86,42,0,0,0,0
1665023938,A,21.036279,105.780374,30600,361,10,71,36,0,0,0,0
1665023939,A,21.036276,105.780330,26700,277,0,79,58,0,0,0,0
1665023941,A,21.036139,105.780322,18800,833,7,69,58,0,0,0,0
1665023942,A,21.035973,105.780299,18600,1166,-5,87,41,0,0,0,0
1665023944,A,21.035790,105.780273,18800,1194,-8,88,43,0,0,0,0
1665023945,A,21.035606,105.780245,18700,1194,-3,79,34,0,0,0,0
1665023947,A,21.035427,105.780222,18700,1138,-2,90,42,0,0,0,0
1665023948,A,21.035253,105.780202,18900,1138,-7,95,36,0,0,0,0
1665023950,A,21.035080,105.780179,18900,1111,-2,90,33,0,0,0,0
1665023951,A,21.034918,105.780157,19000,1055,-3,90,31,0,0,0,0
1665023953,A,21.034765,105.780136,18900,972,0,91,33,0,0,0,0
1665023954,A,21.034669,105.780123,18900,916,-19,107,33,0,0,0,0
1665023955,A,21.034535,105.780104,19000,861,-1,89,37,0,0,0,0
1665023957,A,21.034410,105.780086,18900,805,-1,90,38,0,0,0,0
1665023958,A,21.034293,105.780070,18800,777,2,88,35,0,0,0,0
1665023960,A,21.034187,105.780054,18900,722,-5,92,36,0,0,0,0
1665023961,A,21.034097,105.780038,18700,555,3,101,14,0,0,0,0
1665023963,A,21.034052,105.780030,18700,222,2,90,39,0,0,0,0
1665023964,A,21.034019,105.780024,18600,222,0,87,35,0,0,0,0
